timestamp, left_position_ticks, right_position_ticks, left_distance, right_distance, left_current, right_current, left_velocity_ticks_per_100ms, right_velocity_ticks_per_100ms, gyro_heading, error, left_demand, right_demand, left_accel, right_accel, left_feedforward, right_feedforward, path_setpoint,unknown1,unknown2,unknown3,unknown4,unknown5,unknown6,unknown7,unknown8,unknown9
20.294524,114169,112899,99.30044081,98.19583658,11.08,2.74,14506,13974,-0.264,-0.832,-0.149,0.264,13460.92697,13477.84482,0.123348281,0.123348281,0.676347048,0.679930522,96.68,0,0,0,0,1.303,122.267,1.073
20.304965,115602,114476,100.5468171,99.56745931,11.08,2.74,14298,14114,-0.308,-0.714,-0.143,0.264,13543.89812,13564.3362,0.099680156,0.099680156,0.746683439,0.750472955,98.032,0,0,0,0,1.314,122.279,0.867
20.315144,117054,116052,101.8097189,100.9382123,11.08,2.74,14248,14606,-0.308,-0.525,-0.136,0.308,13667.93297,13709.22992,0.099680156,0.099680156,0.75713844,0.773443596,99.53,0,0,0,0,1.326,122.29,0.867
20.324376,118509,117435,103.0752301,102.1411002,11.08,2.74,14260,14822,-0.308,-0.866,-0.131,0.308,13425.97721,13470.23889,0.080554453,0.080554453,0.624652437,0.630266843,100.505,0,0,0,0,1.334,122.296,0.701
20.334744,119883,118830,104.2702901,103.3544253,11.08,2.74,14122,14892,-0.308,-1.047,-0.125,0.308,13297.40953,13344.87287,0.080554453,0.080554453,0.665644449,0.671445934,101.559,0,0,0,0,1.343,122.302,0.701
20.344371,121247,120123,105.4566524,104.4790342,6.21,5.01,14156,14492,-0.308,-0.86,-0.118,0.308,13428.12925,13479.819,0.065099047,0.065099047,0.753016308,0.759064663,102.95,0,0,0,0,1.354,122.309,0.566
20.354448,121951,120793,106.0689684,105.0617781,6.21,5.01,14146,14228,-0.308,-0.939,-0.112,0.308,13370.70981,13425.66862,0.052609372,0.052609372,0.694920921,0.701160357,104.026,0,0,0,0,1.363,122.314,0.458
20.364326,123976,122874,107.8302468,106.8717635,6.21,5.01,13856,13638,-0.308,-0.145,-0.105,0.308,13931.3503,13990.53999,0.052609372,0.052609372,0.893252589,0.899738949,105.418,0,0,0,0,1.374,122.319,0.458
20.374274,125400,124402,109.0687952,108.2007676,6.21,5.01,13786,13902,-0.308,-0.9,-0.099,0.308,13396.13893,13458.45997,0.042516194,0.042516194,0.521250356,0.527919653,106.449,0,0,0,0,1.383,122.322,0.37
20.384239,126898,125932,110.3717063,109.5315113,6.21,5.01,14008,14166,-0.308,-0.931,-0.092,0.308,13372.41672,13438.54302,0.042516194,0.042516194,0.707867765,0.71475922,107.701,0,0,0,0,1.393,122.326,0.37
20.394231,128283,127194,111.5763338,110.6291574,10.14,13.85,14054,14192,-0.352,-1.031,-0.086,0.308,13300.49333,13370.31826,0.034359582,0.034359582,0.689290123,0.696397472,108.919,0,0,0,0,1.403,122.329,0.299
20.404686,129681,128337,112.7922682,111.6233012,10.14,13.85,14054,13760,-0.308,-0.852,-0.079,0.352,13417.06038,13507.71733,0.027767908,0.027767908,0.745983583,0.76690265,110.249,0,0,0,0,1.414,122.333,0.242
20.414278,131064,129684,113.9951561,112.7948775,10.14,13.85,14168,13622,-0.308,-0.782,-0.071,0.308,13473.2713,13551.19798,0.027767908,0.027767908,0.742088733,0.735826263,111.424,0,0,0,0,1.423,122.335,0.242
20.424335,132457,131246,115.2067417,114.1534537,10.14,13.85,14128,13678,-0.308,-0.678,-0.065,0.308,13544.61165,13626.45938,0.022440882,0.022440882,0.744011904,0.751821086,112.715,0,0,0,0,1.434,122.337,0.195
20.434219,133918,132881,116.4774714,115.5755229,10.14,13.85,14048,13876,-0.308,-0.889,-0.059,0.308,13393.85373,13478.96464,0.022440882,0.022440882,0.663240054,0.671239725,113.789,0,0,0,0,1.443,122.339,0.195
20.444274,135333,134399,117.7081919,116.8958294,11.05,26.65,14098,14354,-0.308,-0.847,-0.051,0.308,13422.01375,13511.34453,0.018135847,0.018135847,0.724881856,0.733127774,115.177,0,0,0,0,1.454,122.341,0.158
20.454262,136758,135736,118.94761,118.058708,11.05,26.65,14162,14794,-0.308,-1.075,-0.046,0.308,13259.25417,13351.76747,0.014656718,0.014656718,0.651029764,0.659461474,116.225,0,0,0,0,1.463,122.342,0.127
20.464294,138092,137066,120.1078793,119.2154983,11.05,26.65,14066,14796,-0.264,-0.893,-0.038,0.308,13385.82152,13482.5361,0.014656718,0.014656718,0.749831904,0.758508776,117.608,0,0,0,0,1.474,122.343,0.127
20.474436,139523,138361,121.352516,120.3418467,11.05,26.65,14114,14278,-0.264,-0.976,-0.032,0.264,13334.06099,13417.30412,0.011845036,0.011845036,0.699812761,0.692171996,118.683,0,0,0,0,1.483,122.344,0.103
20.484308,140220,139053,121.9587437,120.9437255,11.05,26.65,14072,14040,-0.264,-0.821,-0.026,0.264,13442.19049,13528.9248,0.009572749,0.009572749,0.748673531,0.756334737,120.024,0,0,0,0,1.494,122.346,0.083
20.49433,142326,141193,123.7904732,122.8050271,6.37,6.02,13994,13570,-0.264,-0.249,-0.021,0.264,13845.15328,13934.94924,0.009572749,0.009572749,0.866603967,0.874443815,121.2,0,0,0,0,1.503,122.346,0.083
20.504323,143041,142762,124.4123567,124.1696917,6.37,6.02,14002,14000,-0.264,-0.73,-0.014,0.264,13503.45783,13596.81054,0.007736374,0.007736374,0.627442963,0.635490415,122.566,0,0,0,0,1.514,122.347,0.067
20.514474,145214,144280,126.3023606,125.4899982,6.37,6.02,14240,14390,-0.176,-0.672,-0.01,0.264,13542.87028,13638.95936,0.007736374,0.007736374,0.737322867,0.745530014,123.617,0,0,0,0,1.523,122.348,0.067
20.5243,146630,145653,127.5339509,126.6841884,6.37,6.02,14226,14582,-0.176,-0.975,-0.003,0.176,13344.23351,13410.04009,0.006252283,0.006252283,0.66455974,0.645200901,124.919,0,0,0,0,1.534,122.348,0.054
20.534265,147978,147066,128.7063969,127.9131693,6.37,6.02,14146,14676,-0.176,-1.069,0,0.176,13276.72091,13344.46961,0.005052893,0.005052893,0.688073766,0.693760518,126.038,0,0,0,0,1.543,122.349,0.044
20.544267,149380,148388,129.9258104,129.0630014,8.85,3.91,14096,14408,-0.176,-0.919,0.004,0.176,13381.81071,13451.90441,0.005052893,0.005052893,0.74502002,0.750843613,127.389,0,0,0,0,1.554,122.349,0.044
20.554542,150797,149758,131.1582704,130.2545824,8.85,3.91,14060,14014,-0.132,-1.004,0.008,0.176,13320.4548,13392.45661,0.004083588,0.004083588,0.691876425,0.697811385,128.488,0,0,0,0,1.563,122.35,0.036
20.564506,152184,151171,132.3646374,131.4835633,8.85,3.91,13918,13786,-0.132,-0.852,0.012,0.132,13435.57701,13493.14166,0.004083588,0.004083588,0.753997301,0.746796514,129.853,0,0,0,0,1.574,122.35,0.036
20.574887,153630,152636,133.6223206,132.7577721,8.85,3.91,14006,13934,-0.088,-0.968,0.015,0.132,13352.88991,13411.88897,0.003300228,0.003300228,0.686432186,0.691175085,130.954,0,0,0,0,1.583,122.35,0.029
20.584254,155029,154141,134.8391248,134.0667716,8.85,3.91,14092,14132,-0.088,-0.935,0.018,0.088,13383.78879,13427.69739,0.002667142,0.002667142,0.729130406,0.720097379,132.253,0,0,0,0,1.594,122.351,0.023
20.594292,155743,154865,135.4601385,134.696483,8.85,3.91,14136,14236,-0.088,-1.075,0.02,0.088,13283.87569,13328.7584,0.002667142,0.002667142,0.678038566,0.681524425,133.376,0,0,0,0,1.603,122.351,0.023
20.604367,157826,156254,137.2718634,135.9045895,5.38,2.69,14060,14384,-0.088,-0.343,0.022,0.088,13801.32028,13847.38132,0.002155502,0.002155502,0.879654306,0.883208936,134.733,0,0,0,0,1.614,122.351,0.019
20.614236,159194,158319,138.4617048,137.7006586,5.38,2.69,14038,14312,-0.088,-0.709,0.023,0.088,13541.88576,13588.9396,0.002155502,0.002155502,0.638841698,0.642454271,135.877,0,0,0,0,1.623,122.351,0.019
20.624527,160624,159737,139.7054718,138.9339883,5.38,2.69,13988,14216,-0.088,-0.899,0.025,0.088,13407.24715,13455.43226,0.001742011,0.001742011,0.678657183,0.682335776,137.18,0,0,0,0,1.634,122.351,0.015
20.634294,161992,161167,140.8953132,140.1777553,5.38,2.69,13924,14076,-0.044,-0.872,0.027,0.088,13425.76679,13475.05024,0.00140784,0.00140784,0.723819375,0.727562072,138.446,0,0,0,0,1.644,122.352,0.012
20.644241,163461,162609,142.173001,141.4319595,6.92,5.32,13990,14086,0,-0.73,0.029,0.044,13533.6957,13567.29831,0.00140784,0.00140784,0.757338542,0.747776775,139.804,0,0,0,0,1.655,122.352,0.012
20.654306,164860,164021,143.3898052,142.6600706,6.92,5.32,14070,14144,0.044,-1.048,0.031,0,13317.12076,13334.40237,0.001137774,0.001137774,0.633099788,0.616929243,140.752,0,0,0,0,1.663,122.352,0.01
20.664337,166200,165447,144.5552931,143.9003585,6.92,5.32,14030,14240,0.044,-0.848,0.031,-0.044,13467.30048,13467.77207,9.20E-04,9.20E-04,0.764151666,0.7523873,142.175,0,0,0,0,1.675,122.352,0.008
20.674224,167551,166793,145.7303485,145.071065,6.92,5.32,13854,14124,0.044,-1.002,0.03,-0.044,13358.52951,13358.54598,9.20E-04,9.20E-04,0.676776734,0.676344583,143.224,0,0,0,0,1.683,122.352,0.008
20.684329,168937,168231,146.9358457,146.3217901,6.92,5.32,13890,14126,0.088,-0.934,0.029,-0.044,13406.83529,13406.31333,7.43E-04,7.43E-04,0.732669514,0.732205937,144.465,0,0,0,0,1.693,122.352,0.006
20.694314,170352,169379,148.1665662,147.3202828,4.82,9.57,13792,13604,0.132,-0.96,0.028,-0.088,13397.0927,13379.28649,7.43E-04,7.43E-04,0.718966346,0.703576294,145.667,0,0,0,0,1.703,122.352,0.006
20.70429,171754,170558,149.3859796,148.3457382,4.82,9.57,13780,13100,0.176,-0.708,0.026,-0.132,13584.60291,13548.76287,6.01E-04,6.01E-04,0.782328813,0.767069162,147.034,0,0,0,0,1.714,122.352,0.005
20.714376,172478,171250,150.015691,148.947617,4.82,9.57,13848,13048,0.176,-0.67,0.024,-0.176,13620.10828,13565.8932,4.85E-04,4.85E-04,0.744969598,0.72599033,148.193,0,0,0,0,1.724,122.352,0.004
20.725719,174628,173637,151.8856903,151.0237511,4.82,9.57,14150,13632,0.22,0.179,0.019,-0.176,14222.16993,14165.41184,4.85E-04,4.85E-04,0.912601275,0.907556113,149.659,0,0,0,0,1.736,122.352,0.004
20.735079,176073,175267,153.1425038,152.4414715,4.82,9.57,14270,14040,0.22,-0.692,0.016,-0.22,13615.32837,13539.61718,3.92E-04,3.92E-04,0.527046549,0.50546021,150.76,0,0,0,0,1.745,122.352,0.003
20.74435,177512,176742,154.3940987,153.724378,11.24,21.81,14312,14672,0.264,-0.715,0.011,-0.22,13600.68374,13522.12033,3.17E-04,3.17E-04,0.724212578,0.717461629,152.075,0,0,0,0,1.756,122.352,0.003
20.754318,178960,178150,155.6535214,154.9490101,11.24,21.81,14416,15182,0.352,-1.042,0.007,-0.264,13378.97589,13281.63584,3.17E-04,3.17E-04,0.634781799,0.609177194,153.016,0,0,0,0,1.763,122.352,0.003
20.765694,180302,179455,156.8207489,156.0840561,11.24,21.81,14212,14942,0.396,-1.014,0.002,-0.352,13416.79237,13282.66213,2.56E-04,2.56E-04,0.73926064,0.702510822,154.285,0,0,0,0,1.774,122.352,0.002
20.77425,181724,180709,158.0575577,157.1747441,11.24,21.81,14198,14198,0.396,-0.842,-0.006,-0.396,13548.89198,13393.3723,2.56E-04,2.56E-04,0.76809792,0.742882956,155.608,0,0,0,0,1.784,122.352,0.002
20.784253,183124,182033,159.2752317,158.3263157,11.24,21.81,14108,13564,0.439,-0.821,-0.014,-0.396,13566.2975,13406.1494,2.07E-04,2.07E-04,0.733176838,0.719931748,156.793,0,0,0,0,1.794,122.352,0.002
20.7945,184562,183515,160.5259568,159.6153106,13.27,7.75,14106,13504,0.439,-0.652,-0.023,-0.439,13697.0629,13514.73995,1.67E-04,1.67E-04,0.774261454,0.74727356,158.147,0,0,0,0,1.805,122.353,0.001
20.804249,185995,185065,161.772333,160.9634496,13.27,7.75,14060,13776,0.439,-0.78,-0.032,-0.439,13608.9194,13421.64173,1.67E-04,1.67E-04,0.701024275,0.685762662,159.289,0,0,0,0,1.815,122.353,0.001
20.81427,187383,186562,162.9795698,162.265491,13.27,7.75,14156,14198,0.483,-0.973,-0.041,-0.439,13474.91382,13282.84337,1.35E-04,1.35E-04,0.677972265,0.662430921,160.393,0,0,0,0,1.824,122.353,0.001
20.82425,188774,187943,164.1894158,163.4666393,13.27,7.75,14096,14474,0.483,-0.911,-0.05,-0.483,13529.27577,13314.70617,1.35E-04,1.35E-04,0.745748541,0.716158306,161.709,0,0,0,0,1.834,122.353,0.001
20.834257,189490,188595,164.8121691,164.0337275,13.27,7.75,14112,14428,0.439,-1.004,-0.06,-0.483,13466.15116,13246.27096,1.09E-04,1.09E-04,0.702063514,0.68446595,162.822,0,0,0,0,1.843,122.353,0.001
20.844324,191590,190567,166.63868,165.7489082,9.74,5.88,14056,14142,0.439,-0.163,-0.072,-0.439,14056.66424,13846.89754,8.83E-05,8.83E-05,0.902608723,0.897391823,164.258,0,0,0,0,1.855,122.353,0.001
20.854342,193001,191932,167.8659214,166.9361403,9.74,5.88,14012,13774,0.439,-0.916,-0.08,-0.439,13525.89648,13311.7145,8.83E-05,8.83E-05,0.530288536,0.513456654,165.276,0,0,0,0,1.864,122.353,0.001
20.864288,194384,193416,169.0688093,168.2268747,9.74,5.88,14010,13680,0.439,-0.79,-0.09,-0.439,13618.27436,13398.30462,7.14E-05,7.14E-05,0.756615213,0.739445528,166.61,0,0,0,0,1.874,122.353,0.001
20.874503,195481,195005,170.0229438,169.6089346,9.74,5.88,13476,14078,0.483,-0.946,-0.098,-0.439,13509.71127,13285.01141,7.14E-05,7.14E-05,0.687980607,0.670534848,167.7,0,0,0,0,1.883,122.353,0.001
20.884326,196695,196502,171.0788411,170.910976,9.74,5.88,12986,14538,0.483,-0.813,-0.108,-0.483,13615.29213,13368.13017,5.77E-05,5.77E-05,0.765072687,0.733424132,169.001,0,0,0,0,1.894,122.353,0.001
20.894301,198229,197777,172.4130638,172.0199291,22.82,7.34,13236,14426,0.527,-0.843,-0.118,-0.483,13596.64033,13343.9949,4.66E-05,4.66E-05,0.723765974,0.704256067,170.15,0,0,0,0,1.903,122.353,0
20.904376,199873,199099,173.8429609,173.1697612,22.82,7.34,13702,14340,0.615,-0.723,-0.129,-0.527,13693.23457,13417.31939,4.66E-05,4.66E-05,0.765598773,0.73218796,171.492,0,0,0,0,1.914,122.353,0
20.914246,201490,200471,175.2493743,174.3630817,22.82,7.34,14200,14142,0.659,-0.865,-0.139,-0.615,13612.56463,13297.03605,3.77E-05,3.77E-05,0.713827681,0.660983246,172.641,0,0,0,0,1.924,122.353,0
20.924309,202862,201939,176.4426948,175.6398998,22.82,7.34,14714,13902,0.659,-0.846,-0.153,-0.659,13637.97518,13297.60876,3.77E-05,3.77E-05,0.743910427,0.705244233,173.959,0,0,0,0,1.934,122.353,0
20.935184,204200,203401,177.6064432,176.9114993,22.82,7.34,15020,13768,0.703,-0.965,-0.166,-0.659,13557.82745,13210.19248,3.05E-05,3.05E-05,0.702039631,0.675253416,175.076,0,0,0,0,1.944,122.353,0
20.944726,205530,204848,178.7632334,178.1700523,13.61,2.72,14650,14142,0.703,-0.11,-0.19,-0.703,14177.73918,13799.48371,2.46E-05,2.46E-05,0.874080404,0.837258974,177.149,0,0,0,0,1.961,122.353,0
20.954486,206916,206222,179.9687307,179.3651123,13.61,2.72,14142,14220,0.703,-0.972,-0.195,-0.703,13569.00605,13188.35168,2.46E-05,2.46E-05,0.068499539,0.039353089,177.494,0,0,0,0,1.963,122.353,0
20.96431,208176,207661,181.0646372,180.6167072,13.61,2.72,13408,14378,0.703,-0.845,-0.211,-0.703,13663.5632,13273.69212,1.99E-05,1.99E-05,0.761195751,0.731511368,178.822,0,0,0,0,1.974,122.353,0
20.974333,209191,209013,181.9474508,181.7926323,13.61,2.72,12734,14142,0.703,-0.948,-0.224,-0.703,13594.41387,13197.10827,1.99E-05,1.99E-05,0.706896138,0.676777838,179.893,0,0,0,0,1.983,122.353,0
20.984314,210063,210076,182.7058877,182.7171947,13.61,2.72,11782,13434,0.703,-0.652,-0.24,-0.703,13808.05184,13401.54737,1.61E-05,1.61E-05,0.802084461,0.771429269,181.218,0,0,0,0,1.994,122.353,0
20.994225,211194,211038,183.6895943,183.5539107,0.61,-5.89,11316,12438,0.703,-0.367,-0.254,-0.703,14014.04419,13599.71359,1.30E-05,1.30E-05,0.820199518,0.789087553,182.345,0,0,0,0,2.003,122.353,0
21.004346,212756,212085,185.0481706,184.4645568,0.61,-5.89,11628,11776,0.791,0.067,-0.271,-0.703,14325.54693,13901.88494,1.30E-05,1.30E-05,0.853779079,0.822122487,183.689,0,0,0,0,2.014,122.353,0
21.014279,214489,213419,186.555477,185.6248262,0.61,-5.89,12518,11514,0.879,0.047,-0.285,-0.791,14332.0726,13866.31171,1.05E-05,1.05E-05,0.77909482,0.714225786,184.804,0,0,0,0,2.023,122.353,0
21.02429,216263,215030,188.0984438,187.026021,0.61,-5.89,14016,11996,0.923,-0.038,-0.303,-0.879,14292.60912,13782.75991,-2.591639614,-2.591639614,0.762571409,0.697595563,186.053,0,0,0,0,2.033,122.343,-22.541
21.034356,217791,216842,189.4274479,188.602039,0.61,-5.89,15398,13394,0.923,-0.361,-0.321,-0.923,14052.95765,13516.99229,-2.591639614,-2.591639614,0.680795374,0.62685442,187.203,0,0,0,0,2.043,122.131,-22.541
21.044336,219074,218489,190.5433591,190.0345454,21.02,31.23,15788,14818,0.967,-0.441,-0.343,-0.923,13920.71435,13375.47264,-13.79679676,-13.79679676,0.711610508,0.673066411,188.575,0,0,0,0,2.054,121.417,-120
21.054231,220365,219734,191.6662285,191.1174054,21.02,31.23,15268,15306,1.055,-0.626,-0.361,-0.967,13681.39254,13114.60273,-13.79679676,-13.79679676,0.658707982,0.606139584,189.665,0,0,0,0,2.063,120.334,-120
21.064256,221677,220864,192.8073629,192.1002423,21.02,31.23,14454,14942,1.055,-0.408,-0.383,-1.055,13702.93617,13097.0968,-13.79679676,-13.79679676,0.750250489,0.686044559,190.987,0,0,0,0,2.074,119.009,-120
21.074222,222371,221393,193.4109813,192.5603491,21.02,31.23,14014,14468,1.055,-0.425,-0.403,-1.055,13574.67213,12963.72969,-13.79679676,-13.79679676,0.685922687,0.645545756,192.032,0,0,0,0,2.083,117.95,-120
21.084334,224470,222472,195.2366224,193.4988278,21.02,31.23,13360,13198,1.055,0.309,-0.426,-1.055,13927.02567,13310.22108,-13.79679676,-13.79679676,0.847736571,0.807306437,193.298,0,0,0,0,2.094,116.655,-120
21.094231,225862,224536,196.4473383,195.2940271,5.34,4.71,13556,12098,1.055,-0.006,-0.446,-1.055,13589.67328,12968.20852,-13.79679676,-13.79679676,0.618450332,0.578039634,194.365,0,0,0,0,2.103,115.553,-120
21.104339,227209,226074,197.6189146,196.6317289,5.34,4.71,13690,12616,1.055,-0.286,-0.468,-1.055,13260.45168,12633.95947,-13.79679676,-13.79679676,0.620191449,0.579773543,195.588,0,0,0,0,2.113,114.276,-120
21.114379,228586,227390,198.8165839,197.7763424,5.34,4.71,13828,13026,1.143,-0.479,-0.488,-1.055,13009.36125,12378.78528,-13.79679676,-13.79679676,0.620323398,0.579952671,196.65,0,0,0,0,2.123,113.155,-120
21.124397,229879,228533,199.9411927,198.7704862,5.34,4.71,13614,13210,1.274,-0.391,-0.511,-1.143,12932.72598,12266.58783,-13.79679676,-13.79679676,0.685236918,0.62045834,197.91,0,0,0,0,2.134,111.811,-120
21.134551,231213,229728,201.101462,199.8098579,5.34,4.71,13496,13272,1.274,-0.444,-0.532,-1.274,12800.64217,12084.67798,-13.79679676,-13.79679676,0.661236894,0.574576961,198.918,0,0,0,0,2.143,110.724,-120
21.144373,232536,230957,202.2521639,200.8788017,13.13,20.53,13356,12886,1.274,-0.449,-0.556,-1.274,12665.64207,11945.05936,-13.79679676,-13.79679676,0.644967638,0.599121604,200.013,0,0,0,0,2.153,109.531,-120
21.154422,233863,232192,203.4063449,201.952964,13.13,20.53,13308,12282,1.274,-0.509,-0.579,-1.274,12500.4857,11775.80635,-13.79679676,-13.79679676,0.62597916,0.580218013,201.063,0,0,0,0,2.163,108.373,-120
21.164344,235159,233510,204.5335631,203.0993171,13.13,20.53,13138,12242,1.274,-0.527,-0.604,-1.274,12354.29907,11625.70383,-13.79679676,-13.79679676,0.627235985,0.581570469,202.159,0,0,0,0,2.173,107.153,-120
21.174293,236433,234748,205.6416463,204.1760888,13.13,20.53,13110,12420,1.187,-0.602,-0.627,-1.274,12176.22986,11444.195,-13.79679676,-13.79679676,0.60778924,0.562248814,203.221,0,0,0,0,2.183,105.957,-120
21.184368,237665,235958,206.7131994,205.228507,13.13,20.53,12918,12462,1.143,-0.647,-0.651,-1.187,12003.60435,11297.41298,-13.79679676,-13.79679676,0.593283958,0.573286826,204.268,0,0,0,0,2.193,104.765,-120
21.194261,238876,237132,207.7664874,206.2496136,0.42,-4.94,12696,12356,1.143,-0.667,-0.672,-1.143,11852.61949,11158.45083,-13.79679676,-13.79679676,0.596466344,0.565752795,205.31,0,0,0,0,2.203,103.564,-120
21.204263,240073,238325,208.8075986,207.2872457,0.42,-4.94,12444,12264,1.143,-0.564,-0.695,-1.143,11766.71947,11070.71528,-13.79679676,-13.79679676,0.6182991,0.576325873,206.451,0,0,0,0,2.214,102.234,-120
21.214224,241310,239524,209.8835005,208.3300965,0.42,-4.94,12310,12042,1.143,-0.648,-0.714,-1.143,11592.09073,10894.85738,-13.79679676,-13.79679676,0.576484823,0.534723491,207.406,0,0,0,0,2.223,101.107,-120
21.224337,242529,240753,210.9437466,209.3990402,0.42,-4.94,12210,12006,0.967,-0.628,-0.736,-1.143,11460.64993,10762.3738,-13.79679676,-13.79679676,0.589511498,0.547964824,208.485,0,0,0,0,2.234,99.817,-120
21.234466,243722,241917,211.9813788,210.4114492,0.42,-4.94,12114,11928,0.835,-0.806,-0.754,-0.967,11213.6921,10569.04945,-13.79679676,-13.79679676,0.514129824,0.52563667,209.37,0,0,0,0,2.243,98.749,-120
21.244336,244885,243076,212.9929179,211.4195092,-2.96,-19.51,12020,11878,0.835,-0.8,-0.772,-0.835,11058.40095,10454.27131,-13.79679676,-13.79679676,0.551562289,0.54780101,210.399,0,0,0,0,2.253,97.49,-120
21.254444,246096,244205,214.0462059,212.4014763,-2.96,-19.51,12064,11776,0.571,-0.913,-0.785,-0.835,10872.49634,10269.4228,-13.79679676,-13.79679676,0.535845091,0.50157752,211.296,0,0,0,0,2.263,96.379,-120
21.264356,247252,245350,215.0516567,213.3973596,-2.96,-19.51,11906,11652,0.571,-0.84,-0.803,-0.571,10724.01074,10200.62559,-13.79679676,-13.79679676,0.532221641,0.558882614,212.384,0,0,0,0,2.274,95.015,-120
21.274296,248405,246430,216.0544981,214.3367081,-2.96,-19.51,11752,11368,0.264,-1.015,-0.811,-0.571,10512.23576,9991.0486,-13.79679676,-13.79679676,0.504839315,0.47647287,213.209,0,0,0,0,2.283,93.967,-120
21.284383,249512,247515,217.0173303,215.2804054,-2.96,-19.51,11592,11220,0.132,-0.949,-0.824,-0.264,10357.20597,9927.540194,-13.79679676,-13.79679676,0.507848771,0.550244102,214.241,0,0,0,0,2.294,92.639,-120
21.294339,250597,248547,217.9610276,216.1780051,-18.43,-23.88,11444,10974,0.132,-1.074,-0.829,-0.132,10153.18793,9764.296413,-13.79679676,-13.79679676,0.480533828,0.49486759,215.069,0,0,0,0,2.303,91.562,-120
21.304328,251652,249595,218.8786319,217.089521,-18.43,-23.88,11126,10798,-0.176,-1.006,-0.831,-0.132,10044.22865,9659.927911,-13.79679676,-13.79679676,0.524626191,0.505641974,216.057,0,0,0,0,2.314,90.257,-120
21.314232,252195,250122,219.3509155,217.5478883,-18.43,-23.88,11066,10710,-0.176,-1.088,-0.836,0.176,9836.745856,9541.238559,-13.79679676,-13.79679676,0.452547756,0.513733952,216.885,0,0,0,0,2.323,89.149,-120
21.324427,253793,251692,220.7408033,218.9134226,-18.43,-23.88,10794,10542,-0.176,-0.578,-0.833,0.176,9949.140233,9659.23186,-13.79679676,-13.79679676,0.581370526,0.568594208,217.86,0,0,0,0,2.334,87.827,-120
21.334262,254822,252741,221.6357937,219.8258083,-18.43,-23.88,10640,10444,-0.176,-1.163,-0.831,0.176,9531.770624,9246.434633,-13.79679676,-13.79679676,0.388791941,0.376245681,218.653,0,0,0,0,2.343,86.737,-120
21.3443,255882,253774,222.5577468,220.7242777,-20.22,-15.59,10570,10458,-0.308,-1.079,-0.828,0.176,9421.368329,9141.761412,-13.79679676,-13.79679676,0.494919181,0.482670186,219.641,0,0,0,0,2.354,85.359,-120
21.354762,256931,254816,223.4701325,221.6305751,-20.22,-15.59,10562,10454,-0.396,-1.3,-0.828,0.308,9188.625319,8947.259039,-13.79679676,-13.79679676,0.41399017,0.438429226,220.328,0,0,0,0,2.363,84.387,-120
21.367715,257850,255792,224.2694485,222.4794678,-20.22,-15.59,10270,10322,-0.747,-1.261,-0.824,0.396,9047.230393,8834.17929,-13.79679676,-13.79679676,0.462482101,0.470461088,221.275,0,0,0,0,2.374,83.03,-120
21.374277,258829,256691,225.1209505,223.2613884,-20.22,-15.59,10080,10014,-0.747,-1.015,-0.82,0.747,8947.479611,8829.894042,-13.79679676,-13.79679676,0.459480716,0.512758461,222.34,0,0,0,0,2.387,81.476,-120
21.384441,259809,257673,225.9733222,224.1154997,-20.22,-15.59,9982,9862,-0.879,-1.257,-0.813,0.747,8739.784494,8626.220089,-13.79679676,-13.79679676,0.400450345,0.398448763,222.915,0,0,0,0,2.394,80.625,-120
21.39429,260770,258569,226.8091684,224.894811,-16.48,-14.47,9792,9608,-0.879,-1.374,-0.805,0.879,8548.641942,8472.330703,-13.79679676,-13.79679676,0.40806839,0.436729123,223.65,0,0,0,0,2.403,79.524,-120
21.404315,261684,259516,227.6041356,225.7184805,-16.48,-14.47,9518,9402,-0.923,-1.377,-0.793,0.879,8413.506532,8342.838337,-13.79679676,-13.79679676,0.433641191,0.434031023,224.455,0,0,0,0,2.413,78.3,-120
21.414299,262582,260412,228.3851864,226.4977918,-16.48,-14.47,9454,9230,-0.967,-1.451,-0.783,0.923,8251.187282,8195.943387,-13.79679676,-13.79679676,0.410884322,0.420977524,225.189,0,0,0,0,2.423,77.166,-120
21.424328,263444,261309,229.1349257,227.2779729,-16.48,-14.47,9246,9238,-0.967,-1.377,-0.77,0.967,8132.684374,8093.434352,-13.79679676,-13.79679676,0.425668743,0.435075077,226.042,0,0,0,0,2.434,75.828,-120
21.434535,264294,262153,229.8742277,228.0120563,-16.48,-14.47,8984,8996,-0.967,-1.459,-0.758,0.967,7978.65487,7943.955749,-13.79679676,-13.79679676,0.401100726,0.403163159,226.726,0,0,0,0,2.443,74.738,-120
21.444366,265154,263021,230.6222274,228.7670142,-22.18,-15.58,8780,8902,-0.967,-1.357,-0.744,0.967,7874.245282,7844.974519,-13.79679676,-13.79679676,0.419781756,0.421986577,227.564,0,0,0,0,2.454,73.38,-120
21.454531,265991,263848,231.3502225,229.4863116,-22.18,-15.58,8624,8692,-0.967,-1.5,-0.734,0.967,7705.306599,7679.875949,-13.79679676,-13.79679676,0.377910782,0.380174068,228.173,0,0,0,0,2.463,72.377,-120
21.464286,266861,264678,232.1069199,230.2082183,-22.18,-15.58,8554,8542,-0.967,-1.4,-0.72,0.967,7597.290311,7576.907594,-13.79679676,-13.79679676,0.405858472,0.408252072,228.997,0,0,0,0,2.474,70.998,-120
